video,offset,abs_offset,num_segs,conf,mu,sigma,mu_var,sigma_var,abs_mu
830,-51.0,51.0,32.0,1240482.9583889786,-47.3191249135488,665.1533423947367,0.00024239151635053454,0.0001615943598052978,47.3191249135488
1076,-51.0,51.0,32.0,279426.32112268574,-55.096407644940605,633.3292705886751,0.0011301422792730114,0.0007534281687242208,55.096407644940605
1219,-51.0,51.0,32.0,90313.63033650027,-63.66243772204496,606.4135862623366,0.00365180663124104,0.002434537726809183,63.66243772204496
569,-51.0,51.0,32.0,340402.58919608954,-39.53146670900488,684.4724015137242,0.0008583831802176034,0.0005722554040659859,39.53146670900488
40,-50.0,50.0,32.0,22836.4717929815,-67.15705465338813,681.0088989360514,0.012860214188435758,0.008573475893676878,67.15705465338813
837,-50.0,50.0,32.0,60127.187299316545,-42.09827340903485,652.1005449579369,0.005100873392358176,0.0034005823131984404,42.09827340903485
740,-50.0,50.0,32.0,66281.69837382592,-35.687132227180456,636.1729872371485,0.004743087572281345,0.0031620587007235947,35.687132227180456
893,-50.0,50.0,32.0,255114.19010880755,-43.37613924286571,674.2171550953057,0.0011627747198003874,0.0007751831572406309,43.37613924286571
1253,-50.0,50.0,32.0,66625.53335791998,-27.809814943702595,642.7443073258987,0.004670367527879572,0.0031135782591694104,27.809814943702595
1095,-49.0,49.0,32.0,444074.7813625916,-43.66137119468639,636.6605475084823,0.0007074014515264259,0.00047160105678966925,43.66137119468639
580,-49.0,49.0,32.0,87822.18059467411,-42.54469124380024,681.2415211860114,0.003342909884158401,0.002228606505588463,42.54469124380024
744,-49.0,49.0,32.0,1057477.336819447,-45.04304215399801,601.0291151249413,0.000314675851737728,0.00020978389087203354,45.04304215399801
970,-49.0,49.0,32.0,66476.81704417834,-44.24627116485534,678.4669306265341,0.00443436149298773,0.0029562407228548426,44.24627116485534
1272,-49.0,49.0,32.0,23085.980598497936,-17.106085581248294,706.4400523950059,0.012263271836483616,0.008175514023016067,17.106085581248294
50,-49.0,49.0,32.0,32512.047039135763,-30.695517953148226,665.0648902516964,0.009249572474934731,0.006166379654358005,30.695517953148226
1096,-49.0,49.0,32.0,28481.265862819375,-26.826927931090538,683.3628977977518,0.010275886817653342,0.006850591849990878,26.826927931090538
300,-49.0,49.0,32.0,143485.89899156077,-63.4259983930709,625.5580133488997,0.002228194925539138,0.0014854632589077568,63.4259983930709
1345,-48.0,48.0,32.0,70257.59327054158,-58.038365678726684,591.4365761554733,0.004813140596239368,0.0032087605910791697,58.038365678726684
452,-48.0,48.0,32.0,23558.77709038486,-20.896163727948775,647.475633061931,0.013111543609436293,0.008741029297884905,20.896163727948775
878,-48.0,48.0,32.0,15281.976709500683,-67.98163274465112,661.6142100382168,0.019780881344990762,0.013187253928519575,67.98163274465112
988,-48.0,48.0,32.0,143027.2390828249,-34.04732746122343,593.5097320575461,0.002356043993693632,0.0015706963991885833,34.04732746122343
723,-48.0,48.0,32.0,672423.0699133724,-46.20933465716927,618.484166318746,0.00048090445993709784,0.00032060298688222917,46.20933465716927
159,-47.0,47.0,32.0,64681.70743423016,-32.6015431188438,616.3317542261714,0.005016883039399623,0.003344588970727577,32.6015431188438
1111,-47.0,47.0,32.0,4771.9396664260175,36.493818536847364,719.2221952992563,0.0582736163303759,0.03884908115486811,36.493818536847364
899,-47.0,47.0,32.0,127663.44552445546,-39.851194505789174,636.7381099481597,0.0024603822783133083,0.0016402549902526558,39.851194505789174
72,-47.0,47.0,32.0,25903.84570810811,-26.37770110895394,696.2931364776546,0.011088521344459314,0.007392347643341626,26.37770110895394
424,-46.0,46.0,32.0,34352.74863394439,-71.47859878662074,666.4566287391119,0.008735677894446868,0.005823785342528992,71.47859878662074
1153,-46.0,46.0,32.0,65687.051813959,-68.46856922054569,636.675624199878,0.004782246992786563,0.0031881650395776616,68.46856922054569
1323,-46.0,46.0,32.0,20924.706548433205,-71.52583727091326,678.0903013754662,0.014095584414995836,0.00939705762860054,71.52583727091326
1020,-46.0,46.0,32.0,14196.265267325085,-7.23862051202352,700.0866145765488,0.02012352768986963,0.01341567203438566,7.23862051202352
759,-45.0,45.0,32.0,56669.149013504335,-23.376082151811072,617.812776462235,0.005712502712958276,0.00380833520137056,23.376082151811072
309,-45.0,45.0,32.0,7594072.282585647,-46.3470467780312,544.6827182591314,4.8351691635566403e-05,3.223446050475093e-05,46.3470467780312
219,-45.0,45.0,32.0,96668.68880361086,-64.5861575777984,679.5874410559935,0.00304437974155278,0.0020295866634608547,64.5861575777984
952,-45.0,45.0,32.0,13253.117433762953,-85.42883451109041,689.1130188359505,0.021898859373107583,0.014599240669760646,85.42883451109041
85,-45.0,45.0,32.0,140400.21362477654,-53.12808569776612,639.4320940675887,0.0022277568959692636,0.0014851714162732626,53.12808569776612
1190,-45.0,45.0,32.0,12617.28271628748,-70.05125148704975,614.9570464392461,0.02577622885719336,0.017184154516195652,70.05125148704975
55,-45.0,45.0,32.0,138184.5038312603,-49.72661860832869,668.964331747985,0.002163553753775586,0.0014423694174298559,49.72661860832869
200,-45.0,45.0,32.0,27904.789791234663,-34.79777959282458,686.698734258984,0.010437223741330846,0.006958150016723926,34.79777959282458
4,-44.0,44.0,32.0,6485.517501948201,26.982928908204748,698.4102882407235,0.04415447564536392,0.029436321344066606,26.982928908204748
930,-44.0,44.0,32.0,142791.24144193978,-30.706554856892776,599.3688246843483,0.0023368685094252105,0.001557912260118716,30.706554856892776
101,-44.0,44.0,32.0,3280133.862406434,-42.65322324759208,609.6432861441635,0.00010001442273634297,6.66762805814481e-05,42.65322324759208
1254,-44.0,44.0,32.0,66530.58006787676,-53.80459645072507,673.0202167622379,0.004466636140117637,0.002977757428444649,53.80459645072507
440,-44.0,44.0,32.0,113966.66685656157,-57.523817969369745,629.885613005882,0.0027860599673066016,0.0018573733578725958,57.523817969369745
1146,-43.0,43.0,32.0,131796.1430175967,-36.81797982080338,646.0601588606758,0.002348844871285517,0.0015658965408818775,36.81797982080338
1187,-43.0,43.0,32.0,162746.22918467235,-33.197594894131456,662.214933223879,0.0018557526561010515,0.0012371683248759253,33.197594894131456
1051,-43.0,43.0,32.0,634060.6263538861,-41.23305070622062,597.4553911950203,0.0005279511326122404,0.0003519673803925428,41.23305070622062
891,-42.0,42.0,32.0,37291.36010477877,-23.293324362859614,618.1288096992095,0.008676464348937098,0.005784310107470323,23.293324362859614
946,-42.0,42.0,32.0,329444.7751767871,-37.4861943886426,669.1447618133145,0.0009072506516990135,0.000604833698680495,37.4861943886426
979,-42.0,42.0,32.0,82826.8686048065,-47.642809933104886,653.2383497130352,0.003696469100381964,0.0024643125012007655,47.642809933104886
813,-42.0,42.0,32.0,241561.87329743497,-41.47893809700524,661.644284034907,0.0012513449400042194,0.0008342300036720336,41.47893809700524
99,-42.0,42.0,32.0,109490.39130729952,-26.497991978413893,665.1712545941729,0.0027461263468858527,0.0018307509125981456,26.497991978413893
495,-42.0,42.0,32.0,31238.83985242058,-11.88037138766978,637.8542453944941,0.01003722474371849,0.006691484127089148,11.88037138766978
679,-42.0,42.0,32.0,30299.32366725264,-74.46007302893923,680.0459479250484,0.009706413844790271,0.0064709431966694505,74.46007302893923
217,-42.0,42.0,32.0,96134.94424036818,-26.344673774174396,687.2614860970552,0.0030270995955288703,0.0020180660489729726,26.344673774174396
702,-42.0,42.0,32.0,12114.15155927116,-58.23570873087033,666.0576051136911,0.024787070464979105,0.01652471419009112,58.23570873087033
406,-42.0,42.0,32.0,97963.70260649976,-25.841783693141902,644.7639994224027,0.0031663872194712273,0.0021109244790848704,25.841783693141902
1234,-41.0,41.0,32.0,298483.009454827,-26.426810683740634,640.6196383931865,0.0010459480940293413,0.0006972988498273808,26.426810683740634
885,-41.0,41.0,32.0,151935.81496971133,-51.85724857622145,611.8522146914745,0.002151410577805944,0.0014342738598591793,51.85724857622145
1167,-40.0,40.0,32.0,158740.98662973286,-27.819794291996075,643.809208839398,0.0019569680531089546,0.0013046453802090941,27.819794291996075
923,-40.0,40.0,32.0,2840.2355911850354,13.375948652427676,772.8334856935221,0.09111496217895788,0.06074329091572812,13.375948652427676
969,-40.0,40.0,32.0,42914.93479578008,-19.975899585870717,655.9481595568291,0.007104802678680529,0.004736534146632965,19.975899585870717
274,-40.0,40.0,32.0,19313.000014615758,-18.885518319922262,709.8742942627091,0.014588102459332534,0.009725397635237318,18.885518319922262
850,-40.0,40.0,32.0,5383.51317491687,25.678575258249857,767.8909954726194,0.04837986369943895,0.0322532398692917,25.678575258249857
1356,-40.0,40.0,32.0,23968.236079637292,-12.39380630743141,613.1787462184326,0.013608392561194966,0.009072263592201793,12.39380630743141
1226,-39.0,39.0,32.0,832735.618333728,-42.9331785995574,581.9236690128128,0.0004127212524043095,0.00027514747891641163,42.9331785995574
879,-39.0,39.0,32.0,16133.49727191766,6.835187497701926,659.8526896299093,0.018786872346186208,0.012524576194191459,6.835187497701926
1300,-39.0,39.0,32.0,16289.479838562938,-88.15524138036862,693.2930042467148,0.017709486197531234,0.011806324651468464,88.15524138036862
1224,-39.0,39.0,32.0,251988.6426767486,-26.834423813526172,666.011355434331,0.0011917012489810021,0.0007944674094287951,26.834423813526172
324,-39.0,39.0,32.0,3598.484181101935,-100.35230629216433,803.2088558442414,0.06919614652131607,0.04613076452910143,100.35230629216433
1248,-38.0,38.0,32.0,86356.80254551265,-20.684405527307625,667.0607505183001,0.003471906765836128,0.0023146050291010995,20.684405527307625
995,-38.0,38.0,32.0,11548.721698077772,-4.169008984751668,724.6314045951761,0.023898955906473653,0.01593262276016261,4.169008984751668
1344,-38.0,38.0,32.0,47420.50203328065,-13.127084184599909,633.0786117974623,0.006662024213338085,0.004441350147287167,13.127084184599909
707,-38.0,38.0,32.0,31565.28190384559,-60.75931185072554,642.6896010255048,0.00985868636209405,0.006572457504801552,60.75931185072554
647,-38.0,38.0,32.0,40681.74547671803,-63.00477511802834,702.8046433615082,0.006995130083204814,0.004663420175109606,63.00477511802834
1110,-37.0,37.0,32.0,153911.78110495486,-30.003158508107536,631.6819579076654,0.00205712015335212,0.0013714134632912469,30.003158508107536
1237,-37.0,37.0,32.0,87099.5345030721,-25.16082768751937,696.1242466840978,0.003298582881291208,0.002199055257492903,25.16082768751937
642,-37.0,37.0,32.0,70303.7278608866,-14.446773572451553,677.4956739985788,0.0041989926560930795,0.0027993296444630664,14.446773572451553
527,-37.0,37.0,32.0,2018742.4487936448,-35.80101872206951,607.9751922342998,0.0001629533232219953,0.0001086355384552262,35.80101872206951
301,-37.0,37.0,32.0,82556.38364575553,-55.36331159360113,637.4896838257291,0.003800197552302844,0.0025334650879954043,55.36331159360113
1165,-36.0,36.0,32.0,118138.41240975348,-49.59250687273882,633.708541008336,0.002671463869004149,0.0017809760137314035,49.59250687273882
267,-36.0,36.0,32.0,21754.441585099856,-71.25669851503119,732.6273074047458,0.012548706264119842,0.008365805308244701,71.25669851503119
183,-36.0,36.0,32.0,170216.458202794,-47.12600163252854,635.3964783629749,0.0018491989687272044,0.001232799212036313,47.12600163252854
717,-35.0,35.0,32.0,19280.45768641724,-74.59176160415969,675.6518250882044,0.015352874586723417,0.010235250007375468,74.59176160415969
36,-35.0,35.0,32.0,46284.30459391479,-61.06060631717536,638.0307157566166,0.006772588141810487,0.004515059055615552,61.06060631717536
176,-35.0,35.0,32.0,18437.26549088625,-78.23232148314894,631.3153653937005,0.017182530623855975,0.011455020173953256,78.23232148314894
147,-34.0,34.0,32.0,145646.28826106453,-42.88551174442128,563.4174498009959,0.002437251132365964,0.0016248342393769403,42.88551174442128
236,-34.0,34.0,32.0,57837.58552065519,-11.28364660387712,612.4248942646823,0.005646339727434935,0.0037642260152901614,11.28364660387712
1006,-34.0,34.0,32.0,29675.255508548427,-6.957703409344897,629.474717486664,0.01070673952152997,0.0071378339652518035,6.957703409344897
494,-34.0,34.0,32.0,23377.39990930858,-5.851197163606701,709.7958398003457,0.012053143853345832,0.00803542898332376,5.851197163606701
1132,-34.0,34.0,32.0,2267938.019159529,-33.935038297463905,597.4324763940843,0.00014760803099930647,9.8405344131548e-05,33.935038297463905
591,-34.0,34.0,32.0,317250.35882187454,-25.715553937942683,616.4508752855533,0.0010226555982690009,0.0006817703187677754,25.715553937942683
544,-33.0,33.0,32.0,276454.05502283224,-39.300255015081,588.1499189250727,0.0012300393061565305,0.0008200262439163471,39.300255015081
10,-33.0,33.0,32.0,311258.5268222215,-39.68115085216374,588.0920293548023,0.001092605657032297,0.0007284038562396244,39.68115085216374
1296,-33.0,33.0,32.0,317037.16920962185,-41.960167126794964,677.6547333705357,0.0009309178073034209,0.0006206119238377886,41.960167126794964
693,-33.0,33.0,32.0,119149.65569152111,-24.934332459346905,660.5068564293093,0.0025413230395266236,0.0016942152859493324,24.934332459346905
149,-33.0,33.0,32.0,56959.798307714715,-5.697977132560487,710.4745580699071,0.004942116995344533,0.0032947454003467175,5.697977132560487
856,-33.0,33.0,32.0,1155168.9986608236,-34.17605393087,623.4730787587382,0.00027769417174487704,0.0001851294601592169,34.17605393087
462,-33.0,33.0,32.0,41826.50640441259,-20.52262640179855,653.2702874353716,0.0073195688238101115,0.004879713337653822,20.52262640179855
877,-32.0,32.0,32.0,204330.8460701438,-26.602465882653625,655.8143646287544,0.0014925027409484549,0.0009950016722556788,26.602465882653625
906,-32.0,32.0,32.0,12693.663000007858,-33.070569538015675,739.5086886663219,0.02130589343452609,0.014203931382398166,33.070569538015675
1242,-32.0,32.0,32.0,114224.4151958561,-29.318451657434853,617.699728228991,0.0028346121359977853,0.0018897413780903864,29.318451657434853
360,-32.0,32.0,32.0,28967.074105429878,-7.1177395506302075,654.9269893620532,0.010542229765532906,0.007028156330014222,7.1177395506302075
778,-31.0,31.0,32.0,557021.3294067649,-28.229972874926595,615.0121550541887,0.0005838139539218953,0.0003892093421484528,28.229972874926595
669,-31.0,31.0,32.0,23571.32578175433,-58.62549435033921,634.2971133162471,0.013376831310418747,0.008917887689826865,58.62549435033921
784,-31.0,31.0,32.0,2843084.5149291377,-32.85605135720869,603.709251770906,0.00011652319770665977,7.768212666532442e-05,32.85605135720869
370,-31.0,31.0,32.0,9631.406676050921,-83.23823595300881,728.249163663811,0.02851414017393226,0.019009426906251507,83.23823595300881
1123,-31.0,31.0,32.0,20383.794002878443,-74.48132960874307,675.5419079708687,0.014524215291726693,0.009682810246607432,74.48132960874307
637,-31.0,31.0,32.0,34932.99159816804,-61.71875692142141,641.4861594614974,0.008924973302152797,0.005949982692086815,61.71875692142141
692,-31.0,31.0,32.0,22708.217943637148,-72.6232161024347,679.5351342786902,0.012960895999242012,0.008640597186141779,72.6232161024347
76,-31.0,31.0,32.0,2309.4994565125735,91.31479631191696,804.616233533996,0.10762752189881229,0.07175167755633086,91.31479631191696
568,-31.0,31.0,32.0,20917.070579958014,1.2849655418244934,691.0742541339665,0.013835804606048272,0.009223891669878838,1.2849655418244934
1031,-31.0,31.0,32.0,138791.11271040936,-32.01158255860896,615.5921105772135,0.0023408592033997296,0.0015605727535580875,32.01158255860896
409,-31.0,31.0,32.0,264432.30891481554,-42.29157484893114,623.2516141730293,0.001213534329670857,0.0008090228912765326,42.29157484893114
427,-30.0,30.0,32.0,125336.08372136677,-32.6266150480773,618.3778221329582,0.002580476864710428,0.0017203179729794703,32.6266150480773
358,-30.0,30.0,32.0,4906.018904522012,47.491174369617966,747.4952677020202,0.05453713642657852,0.03635809286737679,47.491174369617966
446,-30.0,30.0,32.0,101110.4627606237,-41.52223026193012,563.5948006011104,0.0035096751417507837,0.0023397835309901483,41.52223026193012
142,-30.0,30.0,32.0,1585656.6802202277,-29.7169434180499,594.5177473399414,0.00021215633804076196,0.00014143756684591516,29.7169434180499
788,-30.0,30.0,32.0,77845.65371704135,-13.314363566550716,670.920459069622,0.0038293458363006664,0.00255289678207202,13.314363566550716
62,-29.0,29.0,32.0,136828.71201528632,-27.172169560888808,624.0840604983312,0.002342122823326741,0.0015614151135557122,27.172169560888808
161,-29.0,29.0,32.0,55330.92378697105,-53.537452691321754,628.6831274618854,0.005749502532413058,0.0038330019163699937,53.537452691321754
529,-29.0,29.0,32.0,199490.22618332406,-25.17484972953054,618.5045259293182,0.0016209345936672958,0.0010806227872683192,25.17484972953054
1050,-28.0,28.0,32.0,48246.53057942385,1.4373351186611614,652.0550793489339,0.006357401276537062,0.0042382547087614795,1.4373351186611614
661,-28.0,28.0,32.0,18795.14940839218,-0.9396636061293064,670.9875783658595,0.015858778482752037,0.010572521080852468,0.9396636061293064
438,-28.0,28.0,32.0,96254.70408334937,-16.461329049366867,673.9952580219965,0.0030828414631056435,0.00205522758686416,16.461329049366867
9,-28.0,28.0,32.0,17493.25569616863,12.3328019203568,734.1367212134478,0.015573362889503626,0.010382238229604967,12.3328019203568
103,-28.0,28.0,32.0,85869.741886623,-13.625311394451927,606.7763292866633,0.0038384970205535473,0.002558997758711529,13.625311394451927
1281,-27.0,27.0,32.0,23783.98191381747,-0.07963962928377322,678.1801609048157,0.01239939081496906,0.0082662599817372,0.07963962928377322
1367,-27.0,27.0,32.0,54646.17346398736,-47.51101983429166,679.9200988999032,0.005382851017249631,0.003588567504345623,47.51101983429166
310,-27.0,27.0,32.0,78051.8953282961,-23.786625241104748,687.3451243239373,0.003727963794114598,0.002485309478243233,23.786625241104748
325,-27.0,27.0,32.0,8694.233750297286,29.027052583150603,720.5425871093385,0.031925597118176,0.021283733247645053,29.027052583150603
616,-27.0,27.0,32.0,488084.2931488087,-31.46608925055842,631.8940341808285,0.0006484715219443538,0.0004323143011910822,31.46608925055842
64,-27.0,27.0,32.0,64744.25646088708,-41.127494226723606,639.850964542835,0.004827807210330336,0.0032185379172302003,41.127494226723606
237,-27.0,27.0,32.0,15083.918860199065,-76.09610189648576,696.9651544437197,0.019024127261670958,0.012682752536802108,76.09610189648576
33,-26.0,26.0,32.0,91481.81761418679,-36.548865323399625,642.5936490034576,0.003402191709015803,0.0022681276777502582,36.548865323399625
815,-26.0,26.0,32.0,87712.3646885361,-8.935026584107288,634.5836055067172,0.003593191206761128,0.002395460465095548,8.935026584107288
1170,-26.0,26.0,32.0,286410.1125551013,-22.92447153955554,699.4827086703907,0.0009983082602302161,0.0006655389412450593,22.92447153955554
699,-26.0,26.0,32.0,18816.12892538802,5.848040082522677,691.5830750720121,0.015369344990811896,0.01024623677909589,5.848040082522677
1074,-26.0,26.0,32.0,128057.69506253443,-27.751412926665854,627.3091599380009,0.002489675157989889,0.0016597839612548441,27.751412926665854
892,-25.0,25.0,32.0,93472.74224644915,-4.99380876290738,643.6950963027537,0.0033240290534704655,0.0022160192746960078,4.99380876290738
118,-25.0,25.0,32.0,38051.74845353667,-50.84732778774448,596.760063176662,0.00880756034207578,0.005871707311359044,50.84732778774448
695,-25.0,25.0,32.0,31835.226223254493,-2.490619040263965,648.3003499440229,0.009690491373929399,0.006460338844599426,2.490619040263965
108,-25.0,25.0,32.0,30591.47427789092,-53.11755388403831,651.2443567772466,0.010038888148500317,0.006692592160683051,53.11755388403831
1049,-24.0,24.0,32.0,64462.97459104771,-2.0924552548464606,687.9325573355881,0.004509971426465108,0.0030066525263330226,2.0924552548464606
1135,-24.0,24.0,32.0,400177.518907328,-27.704314690900745,653.871981720906,0.0007643364661149904,0.0005095576591711686,27.704314690900745
211,-24.0,24.0,32.0,79417.74669728059,-3.0973506941383064,630.0712081496654,0.003996895562448152,0.0026645977040374936,3.0973506941383064
786,-24.0,24.0,32.0,375838.28994663816,-34.65535182264503,619.3971408241142,0.0008591317636027905,0.0005727546294726542,34.65535182264503
918,-24.0,24.0,32.0,93012.85857456691,-4.96598444701752,605.8977521243394,0.003548850157503413,0.002365902473523314,4.96598444701752
488,-23.0,23.0,32.0,9107.01478096718,-74.40154059093119,702.5036275565973,0.03126118114836153,0.02084078797782821,74.40154059093119
212,-23.0,23.0,32.0,136826.6209234153,-12.233326196901924,607.3212680369759,0.002406804993108606,0.0016045370301805782,12.233326196901924
1375,-23.0,23.0,32.0,120877.06734387949,-22.31527419630588,658.9962731573673,0.0025107479820354298,0.0016738323580062471,22.31527419630588
890,-23.0,23.0,32.0,79638.45919429087,-20.90308552468174,657.7892165324457,0.0038178635011588595,0.0025452425941047472,20.90308552468174
762,-23.0,23.0,32.0,412472.6072086652,-25.989903972933654,625.160944359591,0.0007756093668067333,0.0005170727893879489,25.989903972933654
977,-22.0,22.0,32.0,471565.65489041444,-27.784505952425842,670.3473383683564,0.0006326855844738734,0.00042179027673678167,27.784505952425842
863,-22.0,22.0,32.0,206417.11008439286,-34.03858862920257,620.9776307308088,0.0015603008539222364,0.001040200592155974,34.03858862920257
563,-21.0,21.0,32.0,398063.9935285507,-15.58699240681535,683.5623021354866,0.0007350197288004759,0.0004900130874133886,15.58699240681535
711,-21.0,21.0,32.0,57889.24077907056,1.052850119160652,701.9380620492933,0.004921906389427544,0.0032812745688814804,1.052850119160652
383,-21.0,21.0,32.0,65410.1858893523,-15.682232582724122,618.4061918036548,0.004944367954345214,0.003296244478099996,15.682232582724122
1337,-21.0,21.0,32.0,44608.43274721413,-7.175475699737766,670.2678970817706,0.006689052604725111,0.004459369051844452,7.175475699737766
966,-21.0,21.0,32.0,52202.85323343479,-39.72098491250225,652.6693522031408,0.005870059930208495,0.003913373617601351,39.72098491250225
1291,-20.0,20.0,32.0,176818.49873081964,-16.096901668811984,645.6711930508569,0.001751825671248269,0.0011678835031896308,16.096901668811984
793,-20.0,20.0,32.0,17182.093223097258,13.532698554720781,702.2418344232632,0.016575522476261983,0.011050349195396186,13.532698554720781
129,-20.0,20.0,32.0,650591.8198727302,-15.887241385219706,613.0603204380079,0.0005014390931340224,0.00033429279768158477,15.887241385219706
106,-20.0,20.0,32.0,60613.7503792503,-37.273393557387536,632.5207334527186,0.005216558399529435,0.00347770552677891,37.273393557387536
790,-19.0,19.0,32.0,176815.9828582212,-10.078390079269147,716.7815964467317,0.001578053162888511,0.001052034638591129,10.078390079269147
498,-19.0,19.0,32.0,6184.451273730872,6.094862320788684,783.151672677177,0.041293618741829775,0.027529090036178917,6.094862320788684
820,-19.0,19.0,32.0,34442.74545867705,-10.593590492102406,695.4831845235426,0.008349214131637427,0.005566144002888748,10.593590492102406
681,-19.0,19.0,32.0,15651.078713733,-13.747656794213675,727.5193614547661,0.017564717301179048,0.01170980899213703,13.747656794213675
203,-19.0,19.0,32.0,264117.0344324431,-28.700233224221662,684.0694910336553,0.0011069636545835986,0.0007379758726456927,28.700233224221662
855,-19.0,19.0,32.0,50973.41321723957,-43.98521556412887,730.9330261898306,0.005367952882148093,0.0035786353028642746,43.98521556412887
157,-19.0,19.0,32.0,696667.3522266462,-14.833057500562488,614.4138249578781,0.0004672438111697192,0.0003114957591314399,14.833057500562488
102,-18.0,18.0,32.0,69129.92639297004,1.0368309798243052,623.3291778966588,0.00464137271230178,0.003094238366405247,1.0368309798243052
443,-18.0,18.0,32.0,7087.24662706829,-93.72267226490231,700.2655511088811,0.04029857483979541,0.026865719158464203,93.72267226490231
493,-18.0,18.0,32.0,65550.38500950461,-1.3252926535087575,638.928471678921,0.004775320306633862,0.0031835457880534036,1.3252926535087575
797,-18.0,18.0,32.0,71115.50960057887,-3.703494168624769,663.2477578200492,0.0042402345336354785,0.0028268254482616334,3.703494168624769
743,-18.0,18.0,32.0,10270.308705547362,41.6133220087886,674.8697382777225,0.028855363084624292,0.019236909224132303,41.6133220087886
621,-17.0,17.0,32.0,33568.70589128161,-45.412914163668596,654.5756355935639,0.009101973369126598,0.006067983013329709,45.412914163668596
154,-17.0,17.0,32.0,233046.48889343854,-11.89397307304442,639.107864573348,0.0013428059893226632,0.0008952038738623424,11.89397307304442
107,-17.0,17.0,32.0,25989.14320992867,20.410097950052403,702.5800173077123,0.010953230824419473,0.007302152106817147,20.410097950052403
1313,-17.0,17.0,32.0,33775.62749937285,-36.734876439063804,628.530256416185,0.009421073252595377,0.0062807161621550945,36.734876439063804
954,-17.0,17.0,32.0,21909.246450526785,-52.874322102220745,666.8599929639101,0.013688879216559233,0.009125920032136881,52.874322102220745
1308,-17.0,17.0,32.0,33101.23483916457,24.66026702244522,707.7250408185254,0.008537313669307019,0.005691542977037033,24.66026702244522
1299,-17.0,17.0,32.0,84765.43956703275,-34.72528848036623,626.5251333682063,0.00376593378377763,0.0025106223579636545,34.72528848036623
232,-17.0,17.0,32.0,179714.74673412647,-17.573801271778123,657.3771324496018,0.0016929014924338412,0.0011286006945524266,17.573801271778123
748,-16.0,16.0,32.0,22906.67285102901,-51.352297287455315,690.6682610396161,0.01264149634425355,0.0084276653112657,51.352297287455315
146,-16.0,16.0,32.0,57552.58954504145,-27.888474436870744,628.5876156839091,0.0055283980619887565,0.003685599137013996,27.888474436870744
747,-16.0,16.0,32.0,93194.93211406126,-29.60236040507807,648.526842042389,0.003309098870984879,0.002206065508931017,29.60236040507807
862,-16.0,16.0,32.0,3590.22290677688,-49.225931406596445,768.261137626593,0.07251030253015885,0.048340204808515155,49.225931406596445
597,-16.0,16.0,32.0,49547.415148388,-13.010346851852754,647.0523478677857,0.006238347682290781,0.004158897780305219,13.010346851852754
851,-16.0,16.0,32.0,450075.87143302493,-15.571666749503972,645.241744050668,0.0006886868780966392,0.0004591247696001689,15.571666749503972
662,-16.0,16.0,32.0,111735.36024788817,-22.756686049270794,630.9651719452162,0.0028368343333493623,0.001891223059664005,22.756686049270794
252,-15.0,15.0,32.0,18782.976104327372,-61.526655375903324,655.4482532590894,0.016245279180591557,0.010830185537004725,61.526655375903324
44,-15.0,15.0,32.0,108517.04000712208,-1.7617788998760637,622.7109892351227,0.0029596852395193415,0.0019731249703537884,1.7617788998760637
481,-15.0,15.0,32.0,462943.30318981776,-15.270805720856949,636.5778177335897,0.0006786575555596427,0.0004524382927418488,15.270805720856949
73,-15.0,15.0,32.0,28210.067779911864,-19.58026202661083,592.6971758793737,0.011961702810951678,0.007974468395764673,19.58026202661083
455,-15.0,15.0,32.0,46771.542828582504,-37.2904397021598,613.9727432716834,0.006964648585889961,0.004643098486328599,37.2904397021598
385,-14.0,14.0,32.0,29546.27961880204,-35.7320875660058,642.8204490627026,0.010530221541370012,0.007020148345464293,35.7320875660058
783,-14.0,14.0,32.0,387824.75033164886,-5.482135871172223,671.7925258922004,0.0007676430217875287,0.0005117622486136983,5.482135871172223
423,-14.0,14.0,32.0,92404.1029107588,-10.857156670905097,682.3175966559085,0.0031721387038307217,0.002114759536011659,10.857156670905097
1116,-14.0,14.0,32.0,13139.41157756499,-45.29483429633249,686.4637355789837,0.022173613829981034,0.014782407510066273,45.29483429633249
1093,-14.0,14.0,32.0,29094.521043279496,-40.97554200033143,682.3294191318562,0.01007452750430451,0.006716351463679136,40.97554200033143
828,-14.0,14.0,32.0,25710.04326318733,15.453834844653393,657.6325125019287,0.01182888779395131,0.007885926297473785,15.453834844653393
606,-13.0,13.0,32.0,23987.98166981162,-39.04593561797198,661.2872028324796,0.01260799909583409,0.008405334002648174,39.04593561797198
849,-13.0,13.0,32.0,29709.493327122575,-32.09403643699661,664.5338821471951,0.010130190710218732,0.006753460782855581,32.09403643699661
186,-13.0,13.0,32.0,1696143.7015731784,-18.24461726076871,597.350203273904,0.00019739599449721608,0.00013159736334367766,18.24461726076871
1348,-13.0,13.0,32.0,41658.78130425829,7.859656367137659,625.1296287724069,0.00767986085561496,0.0051199097267652805,7.859656367137659
1149,-12.0,12.0,32.0,367288.87275776773,-16.522021074390373,594.6262872048691,0.000915752514378013,0.0006105017059868278,16.522021074390373
207,-12.0,12.0,32.0,17084.45244067935,-21.9154994939944,759.8887037763582,0.015405611550538122,0.010270406117843037,21.9154994939944
1225,-12.0,12.0,32.0,138091.37000144375,2.287652917234294,596.4059544760313,0.0024284070590288686,0.0016189431593309986,2.287652917234294
